it global_time dt rho W_vel1 ye eps press cs2 temp ent leaktau1 leaktau2 leaktau3 chi1 chi2 chi3 zeta1 zeta2 zeta3 alp psi beta1 X1
   27883  3.95741863E+04  1.31535786E+00   1.36704547E-08  1.30823009E-07  4.42294468E-01  2.93805575E-03  1.38106493E-11  1.32061984E-03  8.86569296E-01  1.04404330E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93300918E-01  1.00336178E+00 -5.20946844E-08 -2.65476811E-08
   27900  3.95957941E+04  1.30114407E+00   1.36722592E-08  4.73044729E-09  4.42294455E-01  2.93818270E-03  1.38130285E-11  1.32067388E-03  8.86587024E-01  1.04403648E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93299471E-01  1.00336251E+00 -5.22214456E-08 -2.66125532E-08
   27917  3.96173868E+04  1.31184777E+00   1.36581814E-08 -7.73528924E-06  4.42294440E-01  2.93714524E-03  1.37943561E-11  1.32024358E-03  8.86421114E-01  1.04404090E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93295503E-01  1.00336451E+00 -5.23753277E-08 -2.66915315E-08
   27934  3.96389878E+04  1.30002003E+00   1.36681132E-08  9.76897351E-06  4.42294427E-01  2.93787369E-03  1.38075199E-11  1.32054652E-03  8.86536138E-01  1.04403417E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93294045E-01  1.00336524E+00 -5.25102120E-08 -2.67605767E-08
   27951  3.96605757E+04  1.30828193E+00   1.36668592E-08 -9.94080892E-06  4.42294414E-01  2.93778702E-03  1.38058699E-11  1.32050917E-03  8.86524914E-01  1.04404076E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93290059E-01  1.00336725E+00 -5.26700140E-08 -2.68425976E-08
   27968  3.96821704E+04  1.29866477E+00   1.36538845E-08 -3.56707511E-07  4.42294401E-01  2.93681868E-03  1.37886342E-11  1.32011036E-03  8.86364798E-01  1.04403216E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93288588E-01  1.00336799E+00 -5.28114756E-08 -2.69150221E-08
   27985  3.97037560E+04  1.30498661E+00   1.36715090E-08  1.71636938E-05  4.42294390E-01  2.93812556E-03  1.38120277E-11  1.32065048E-03  8.86577437E-01  1.04403520E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93284584E-01  1.00337001E+00 -5.29800433E-08 -2.70015475E-08
   28002  3.97253482E+04  1.29758333E+00   1.37054927E-08  1.36458582E-05  4.42294381E-01  2.94063176E-03  1.38571373E-11  1.32168831E-03  8.86981631E-01  1.04403032E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93283101E-01  1.00337076E+00 -5.31235818E-08 -2.70750401E-08
   28019  3.97469349E+04  7.99516095E-01   1.37299643E-08  1.23206846E-05  4.42294372E-01  2.94244162E-03  1.38896614E-11  1.32243552E-03  8.87277953E-01  1.04403551E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93279077E-01  1.00337278E+00 -5.32905298E-08 -2.71607357E-08
   28036  3.97680346E+04  1.29691024E+00   1.37675355E-08  1.94100592E-05  4.42294364E-01  2.94520444E-03  1.39396036E-11  1.32357829E-03  8.87726654E-01  1.04403181E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93277643E-01  1.00337351E+00 -5.34287350E-08 -2.72314935E-08
   28052  3.97883348E+04  1.29667507E+00   1.37822130E-08  2.44124174E-06  4.42294356E-01  2.94628454E-03  1.39591309E-11  1.32402430E-03  8.87903582E-01  1.04403295E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93275036E-01  1.00337482E+00 -5.35722720E-08 -2.73050852E-08
   28068  3.98086349E+04  1.29647328E+00   1.37987775E-08  1.58765842E-05  4.42294348E-01  2.94750212E-03  1.39811756E-11  1.32452706E-03  8.88103174E-01  1.04403392E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93272422E-01  1.00337613E+00 -5.37176991E-08 -2.73796487E-08
   28084  3.98289351E+04  1.29638936E+00   1.38432488E-08  3.10919416E-05  4.42287154E-01  2.95068645E-03  1.40400679E-11  1.32584303E-03  8.88635629E-01  1.04400636E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93269801E-01  1.00337746E+00 -5.38620842E-08 -2.74536777E-08
   28101  3.98505316E+04  1.29697162E+00   1.39332605E-08  4.75593813E-05  4.42199624E-01  2.95638601E-03  1.41562395E-11  1.32819351E-03  8.89727198E-01  1.04373280E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93265731E-01  1.00337951E+00 -5.40222676E-08 -2.75359037E-08
   28118  3.98721281E+04  1.29628778E+00   1.40554399E-08  6.29356698E-05  4.42081287E-01  2.96406410E-03  1.43142117E-11  1.33135549E-03  8.91212000E-01  1.04335852E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93264201E-01  1.00338028E+00 -5.41455111E-08 -2.75989760E-08
   28135  3.98937234E+04  1.29586926E+00   1.41450864E-08  3.60252709E-05  4.41994803E-01  2.96967065E-03  1.44303644E-11  1.33365763E-03  8.92313273E-01  1.04309787E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93260114E-01  1.00338234E+00 -5.42811581E-08 -2.76685999E-08
   28152  3.99153188E+04  1.29578645E+00   1.42815086E-08  4.88539349E-05  4.41863744E-01  2.97813868E-03  1.46074662E-11  1.33712884E-03  8.93995761E-01  1.04270196E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93258573E-01  1.00338311E+00 -5.43797467E-08 -2.77190082E-08
   28168  3.99356204E+04  1.29601165E+00   1.43858184E-08  4.05760692E-05  4.41763978E-01  2.98456763E-03  1.47431716E-11  1.33975821E-03  8.95291249E-01  1.04240583E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93255920E-01  1.00338445E+00 -5.44704047E-08 -2.77654413E-08
   28184  3.99559211E+04  1.29551197E+00   1.44937326E-08  6.09128950E-05  4.41661164E-01  2.99118380E-03  1.48838463E-11  1.34245735E-03  8.96643908E-01  1.04211208E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93253262E-01  1.00338579E+00 -5.45503321E-08 -2.78063624E-08
   28200  3.99762214E+04  1.29508853E+00   1.46336357E-08  6.78634613E-05  4.41528469E-01  2.99969876E-03  1.50666167E-11  1.34592345E-03  8.98410047E-01  1.04173941E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93250601E-01  1.00338713E+00 -5.46158872E-08 -2.78399004E-08
   28217  3.99978144E+04  1.29669954E+00   1.47426765E-08  3.22565293E-05  4.41425509E-01  3.00629335E-03  1.52093921E-11  1.34860055E-03  8.99800608E-01  1.04146191E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93246488E-01  1.00338920E+00 -5.46821451E-08 -2.78738807E-08
   28234  4.00194088E+04  1.29432722E+00   1.47901889E-08  2.08679842E-05  4.41380772E-01  3.00915116E-03  1.52716809E-11  1.34975971E-03  9.00407644E-01  1.04134001E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93244931E-01  1.00338998E+00 -5.47148898E-08 -2.78904639E-08
   28251  4.00409998E+04  1.29583426E+00   1.48340386E-08  1.87955154E-05  4.41339550E-01  3.01178933E-03  1.53292329E-11  1.35082718E-03  9.00974390E-01  1.04123655E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93240813E-01  1.00339206E+00 -5.47704981E-08 -2.79189732E-08
   28268  4.00625927E+04  1.29296554E+00   1.48511321E-08  5.90848794E-07  4.41323498E-01  3.01281335E-03  1.53516729E-11  1.35124190E-03  9.01194032E-01  1.04119372E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93239253E-01  1.00339284E+00 -5.47984347E-08 -2.79330852E-08
   28285  4.00841836E+04  1.29606916E+00   1.48511709E-08 -5.41085585E-06  4.41321003E-01  3.01279216E-03  1.53516100E-11  1.35123271E-03  9.01195762E-01  1.04118752E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93235129E-01  1.00339492E+00 -5.48549836E-08 -2.79620773E-08
   28302  4.01057790E+04  1.29173645E+00   1.48285502E-08 -1.48847986E-05  4.41321022E-01  3.01120577E-03  1.53208622E-11  1.35059146E-03  9.00897373E-01  1.04116177E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93233566E-01  1.00339571E+00 -5.48905779E-08 -2.79801223E-08
   28319  4.01265364E+04  1.29712619E+00   1.47745182E-08 -3.09042421E-05  4.41321004E-01  3.00744376E-03  1.52475651E-11  1.34906195E-03  9.00208946E-01  1.04113782E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93229544E-01  1.00339774E+00 -5.49589096E-08 -2.80151732E-08
   28336  4.01476784E+04  1.29086994E+00   1.47107829E-08 -2.49523434E-05  4.41320981E-01  3.00298517E-03  1.51611920E-11  1.34724960E-03  8.99394351E-01  1.04110249E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93228037E-01  1.00339849E+00 -5.50152547E-08 -2.80438816E-08
   28352  4.01679817E+04  1.29049577E+00   1.46593334E-08 -2.59719695E-05  4.41320962E-01  2.99936997E-03  1.50915393E-11  1.34578023E-03  8.98735152E-01  1.04106895E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93225353E-01  1.00339984E+00 -5.50927390E-08 -2.80835472E-08
   28368  4.01882860E+04  1.29014869E+00   1.46050911E-08 -2.33665480E-05  4.41320942E-01  2.99556088E-03  1.50182205E-11  1.34422804E-03  8.98050156E-01  1.04104772E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93222665E-01  1.00340120E+00 -5.51809378E-08 -2.81287175E-08
   28384  4.02085911E+04  1.28980691E+00   1.45573713E-08 -1.64546916E-05  4.41320924E-01  2.99220125E-03  1.49537883E-11  1.34285801E-03  8.97449194E-01  1.04102992E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93219973E-01  1.00340256E+00 -5.52795803E-08 -2.81792537E-08
   28400  4.02288961E+04  1.28948964E+00   1.45235786E-08 -1.68913210E-05  4.41320909E-01  2.98981523E-03  1.49081956E-11  1.34188491E-03  8.97023268E-01  1.04101567E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93217275E-01  1.00340391E+00 -5.53868205E-08 -2.82342075E-08
   28416  4.02492009E+04  1.28925881E+00   1.44976297E-08 -5.67764940E-06  4.41320896E-01  2.98797866E-03  1.48732040E-11  1.34113595E-03  8.96695708E-01  1.04100330E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93214573E-01  1.00340528E+00 -5.55017527E-08 -2.82931138E-08
   28432  4.02695049E+04  1.28903422E+00   1.44911407E-08  2.70494783E-06  4.41320885E-01  2.98752376E-03  1.48644686E-11  1.34094927E-03  8.96616941E-01  1.04100531E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93211865E-01  1.00340664E+00 -5.56219950E-08 -2.83547488E-08
   28448  4.02898073E+04  1.28871731E+00   1.45256332E-08  2.40721425E-05  4.41320882E-01  2.98995918E-03  1.49109629E-11  1.34194385E-03  8.97048537E-01  1.04101543E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93209151E-01  1.00340801E+00 -5.57438897E-08 -2.84172333E-08
   28465  4.03113937E+04  1.30314958E+00   1.46182014E-08  5.61659757E-05  4.41320886E-01  2.99648902E-03  1.50359492E-11  1.34460470E-03  8.98220149E-01  1.04106014E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93204961E-01  1.00341012E+00 -5.58800202E-08 -2.84871160E-08
   28482  4.03329828E+04  1.28798646E+00   1.47491198E-08  6.36246092E-05  4.41320896E-01  3.00567160E-03  1.52131369E-11  1.34834088E-03  8.99886517E-01  1.04112736E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93203361E-01  1.00341092E+00 -5.59780740E-08 -2.85372504E-08
   28499  4.03545622E+04  1.30094783E+00   1.48812549E-08  4.87417869E-05  4.41295235E-01  3.01462479E-03  1.53912576E-11  1.35197308E-03  9.01587754E-01  1.04112847E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93199158E-01  1.00341304E+00 -5.60830818E-08 -2.85911431E-08
   28516  4.03761641E+04  8.75656842E-01   1.49649802E-08  3.52748794E-05  4.41216836E-01  3.01961962E-03  1.55013272E-11  1.35399265E-03  9.02670399E-01  1.04092440E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93197549E-01  1.00341385E+00 -5.61520678E-08 -2.86263419E-08
   28532  4.03964747E+04  8.65226507E-01   1.50190577E-08  1.93792988E-05  4.41166322E-01  3.02283346E-03  1.55722875E-11  1.35528916E-03  9.03136857E-01  1.04076313E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93194810E-01  1.00341523E+00 -5.62216161E-08 -2.86619315E-08
   28548  4.04167777E+04  8.62337319E-01   1.50564182E-08  7.65361225E-06  4.41131479E-01  3.02505030E-03  1.56213414E-11  1.35618215E-03  9.03447090E-01  1.04065289E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93192069E-01  1.00341661E+00 -5.62881360E-08 -2.86959648E-08
   28565  4.04379402E+04  1.30212513E+00   1.50570640E-08 -7.18393433E-06  4.41125890E-01  3.02503903E-03  1.56219498E-11  1.35617663E-03  9.03453363E-01  1.04063677E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93187902E-01  1.00341871E+00 -5.63696910E-08 -2.87378104E-08
   28581  4.04582404E+04  1.30144550E+00   1.50674775E-08 -4.83405588E-06  4.41120905E-01  3.02569217E-03  1.56358289E-11  1.35644300E-03  9.03534569E-01  1.04060856E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93185152E-01  1.00342010E+00 -5.64397873E-08 -2.87736814E-08
   28597  4.04785406E+04  1.30056222E+00   1.50104387E-08 -4.25189414E-05  4.41121414E-01  3.02176756E-03  1.55583710E-11  1.35485583E-03  9.03063222E-01  1.04060884E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93182400E-01  1.00342148E+00 -5.65151989E-08 -2.88122836E-08
   28613  4.04988407E+04  1.29980587E+00   1.49386425E-08 -1.56689985E-05  4.41121397E-01  3.01680052E-03  1.54608242E-11  1.35284547E-03  9.02323997E-01  1.04058400E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93179643E-01  1.00342287E+00 -5.66052836E-08 -2.88584257E-08
   28629  4.05191409E+04  1.29909711E+00   1.49401323E-08  9.56926637E-06  4.41121399E-01  3.01690680E-03  1.54628584E-11  1.35288784E-03  9.02345303E-01  1.04058823E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93176882E-01  1.00342426E+00 -5.67036081E-08 -2.89088021E-08
   28646  4.05407394E+04  1.28667342E+00   1.49400695E-08 -1.29792595E-05  4.41121399E-01  3.01689891E-03  1.54627638E-11  1.35288545E-03  9.02342168E-01  1.04058446E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93175252E-01  1.00342508E+00 -5.67977312E-08 -2.89569168E-08
   28663  4.05623254E+04  1.29756725E+00   1.48998854E-08 -1.65609661E-05  4.41121340E-01  3.01411410E-03  1.54081357E-11  1.35175616E-03  9.01823567E-01  1.04055997E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93170992E-01  1.00342723E+00 -5.69237827E-08 -2.90216258E-08
   28680  4.05839220E+04  1.28644627E+00   1.48657609E-08 -1.75324062E-05  4.41121237E-01  3.01174094E-03  1.53617702E-11  1.35079410E-03  9.01381859E-01  1.04053585E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93169354E-01  1.00342805E+00 -5.70344045E-08 -2.90782192E-08
   28697  4.06055074E+04  1.29628320E+00   1.48335493E-08 -7.43751214E-06  4.41121158E-01  3.00950162E-03  1.53180465E-11  1.34988490E-03  9.00968467E-01  1.04051804E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93165078E-01  1.00343021E+00 -5.71795327E-08 -2.91527328E-08
   28714  4.06271015E+04  1.28637884E+00   1.48480115E-08  2.44855332E-05  4.41121104E-01  3.01050463E-03  1.53376644E-11  1.35029262E-03  9.01152736E-01  1.04052368E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93163430E-01  1.00343104E+00 -5.73048053E-08 -2.92168557E-08
   28731  4.06486858E+04  1.29489181E+00   1.49177647E-08  3.67412561E-05  4.41121076E-01  3.01534995E-03  1.54324196E-11  1.35225758E-03  9.02053586E-01  1.04056889E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93159136E-01  1.00343320E+00 -5.74532615E-08 -2.92930813E-08
   28748  4.06702791E+04  1.28611484E+00   1.50205850E-08  4.47972499E-05  4.41121063E-01  3.02246740E-03  1.55721389E-11  1.35513810E-03  9.03148464E-01  1.04061157E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93157478E-01  1.00343404E+00 -5.75655037E-08 -2.93505088E-08
   28765  4.06918645E+04  1.29444600E+00   1.51169465E-08  3.18672207E-05  4.41075126E-01  3.02863040E-03  1.57008745E-11  1.35762336E-03  9.03950490E-01  1.04047396E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93153166E-01  1.00343621E+00 -5.76932619E-08 -2.94160990E-08
   28782  4.07134581E+04  1.28602883E+00   1.51646517E-08  1.39040842E-06  4.41030795E-01  3.03144065E-03  1.57636068E-11  1.35875420E-03  9.04347323E-01  1.04033118E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93151500E-01  1.00343705E+00 -5.77857724E-08 -2.94633867E-08
   28799  4.07350406E+04  1.29374155E+00   1.51788026E-08  1.10034772E-05  4.41017659E-01  3.03227731E-03  1.57822357E-11  1.35908967E-03  9.04467155E-01  1.04029361E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93147174E-01  1.00343923E+00 -5.79072875E-08 -2.95257695E-08
   28816  4.07566284E+04  1.28487869E+00   1.52599392E-08  7.05184701E-05  4.40942467E-01  3.03703856E-03  1.58890732E-11  1.36100235E-03  9.05146360E-01  1.04005617E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93145502E-01  1.00344007E+00 -5.79988169E-08 -2.95725532E-08
   28833  4.07782068E+04  1.29252256E+00   1.53834128E-08  2.53750234E-05  4.40828442E-01  3.04425536E-03  1.60520917E-11  1.36400764E-03  9.06080665E-01  1.03961997E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93141163E-01  1.00344226E+00 -5.81043176E-08 -2.96267066E-08
   28850  4.07997937E+04  1.28414676E+00   1.53808463E-08 -7.24332729E-06  4.40819945E-01  3.04399367E-03  1.60481540E-11  1.36389888E-03  9.06061613E-01  1.03959432E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93139484E-01  1.00344310E+00 -5.81761626E-08 -2.96633736E-08
   28867  4.08213721E+04  1.29089746E+00   1.53758085E-08  3.61468611E-07  4.40819944E-01  3.04365890E-03  1.60412803E-11  1.36375802E-03  9.06026469E-01  1.03960406E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93135132E-01  1.00344530E+00 -5.82829808E-08 -2.97182047E-08
   28884  4.08429547E+04  9.88934014E-01   1.53522466E-08 -2.54601756E-05  4.40819936E-01  3.04205054E-03  1.60090374E-11  1.36309134E-03  9.05844498E-01  1.03960733E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93133448E-01  1.00344614E+00 -5.83655026E-08 -2.97603587E-08
   28901  4.08642438E+04  1.28835208E+00   1.53060077E-08 -1.07870827E-05  4.40819916E-01  3.03889584E-03  1.59458241E-11  1.36178135E-03  9.05490859E-01  1.03962103E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93129123E-01  1.00344832E+00 -5.84863486E-08 -2.98224027E-08
   28917  4.08845440E+04  1.28723257E+00   1.53190994E-08  2.07735124E-05  4.40819921E-01  3.03978686E-03  1.59637087E-11  1.36215213E-03  9.05589687E-01  1.03961417E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93126270E-01  1.00344976E+00 -5.85941639E-08 -2.98776620E-08
   28933  4.09048442E+04  1.28644025E+00   1.53565409E-08  9.94472847E-06  4.40819852E-01  3.04233118E-03  1.60148794E-11  1.36321051E-03  9.05872638E-01  1.03959445E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93123412E-01  1.00345120E+00 -5.87005909E-08 -2.99322081E-08
   28949  4.09251443E+04  1.28592231E+00   1.53947220E-08  1.61626773E-05  4.40818023E-01  3.04491428E-03  1.60670401E-11  1.36428167E-03  9.06166575E-01  1.03958061E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  0.00000000E+00  9.93120548E-01  1.00345264E+00 -5.88056078E-08 -2.99860297E-08
